0,3.5836,4.522,5.1294,5.5842,6.0884,6.3334,6.392,6.6112,7.0148,7.41,8.4868,5.9098,0.8788,2.2484,6.3418,6.6396,7.0522,7.1242,6.9432,6.7712,6.4338,6.479,7.1436,7.9968,7.71,6.7642,6.8038,7.0828,7.101,7.0326,6.9076,7.0814,7.432,7.6928,7.689,7.6236,7.6802,7.7594,7.8476,7.5704,7.229,7.173,7.356,7.5474,7.6018,7.4914,7.3872,7.5204,7.7868,8.0852,8.0996,7.8308,7.9824,8.2644,8.2396,8.129,8.137,8.2986,8.1886,8.0146,8.056,8.1586,8.3344,8.308,8.172,7.8062,7.4988,7.666,7.9118,8.0506,8.2886,8.2196,8.0848,8.184,8.1842,8.3218,8.3496,8.3202,8.3552,8.2828,8.3192,8.4656,8.631,8.4706,8.407,8.4708,8.5018,8.7356,8.5944,8.5028,8.0714,7.6754,7.9742,8.2958,8.3568,8.1648,8.1456,8.2652,8.3064,8.222,7.9754,8.0628,8.1884,8.2894,8.3454,8.0668,8.057,8.2196,8.1646,8.1504,8.3882,8.2614,8.4036,8.9506,8.923,8.332,7.9782,7.8908,8,8.0636,8.0972,8.2152,8.2848,8.3972,8.3244,8.362,8.376,8.4588,8.662,8.4114,8.504,8.6904,8.5094,8.3548,8.1102,7.994,8.2534,8.4192,8.2148,7.954,7.916,7.9554,8.0746,8.3344,8.3596,8.1956,8.1044,8.0228,8.4244,8.6474,8.494,8.3974,7.9788,7.8456,8.0928,8.1944,8.348,8.397,8.4758,8.54,8.4308,8.4032,8.3152,8.285,8.3764,8.4398,8.2612,8.1696,8.3422,8.3,8.342,8.5472,8.6092,8.3994,8.234,8.3094,8.4578,8.3676,8.3742,8.2528,8.308,8.7176,8.417,8.2346,8.4308,8.305,8.2156,8.4766,8.7176,8.6118,8.3736,8.3994,8.6088,8.6372,8.3838,8.5078,8.7442,7.9864,8.1248,8.8718,8.661,8.5138,8.6074,8.488,8.4506,8.5708,8.6166,8.4138,7.986,8.317,8.7124,8.619,8.6726
1,4.713006848,5.327103329,5.720433887,6.027441638,6.422560762,6.592322713,6.596525104,6.768568928,7.131191432,7.493395862,8.53439571,5.973189233,0.994177616,2.339067525,6.374366518,6.660378436,7.06179006,7.129900944,6.950735503,6.781740173,6.449652743,6.495380292,7.152491967,7.995220216,7.711177307,6.775267812,6.812039609,7.085201753,7.100346896,7.029691483,6.90305417,7.071186339,7.414047419,7.668277112,7.66151823,7.594967397,7.650121097,7.728853334,7.816795518,7.543690847,7.207005316,7.151898994,7.332630931,7.521168618,7.574189642,7.464275249,7.360307647,7.491002847,7.753187327,8.046865876,8.060042378,7.793281047,7.942901066,8.221318992,8.195739608,8.085306816,8.091942994,8.251051287,8.141850738,7.969108921,8.00928228,8.110144172,8.283356557,8.256818513,8.12237805,7.760332022,7.455592012,7.620167163,7.863123447,8.001353437,8.237604638,8.169794914,8.036679223,8.134894489,8.135265695,8.270694996,8.296668903,8.266492893,8.3002044,8.227361481,8.261977289,8.40528998,8.567883403,8.408991342,8.345383651,8.407598441,8.43771894,8.668240138,8.527924081,8.437037209,8.010722611,7.618896944,7.91377443,8.231060003,8.290871922,8.101039517,8.081766372,8.199580473,8.24011866,8.156362853,7.912084093,7.998368764,8.122190659,8.22141029,8.276710085,8.001147659,7.990919599,8.151539347,8.097049136,8.082303701,8.316741193,8.19168037,8.332266155,8.872098348,8.844532317,8.260534106,7.910541724,7.824121052,7.93232459,7.994559955,8.027157052,8.143720717,8.212444292,8.323151206,8.250897843,8.288194769,8.301783101,8.383011797,8.583794955,8.33612077,8.42749625,8.61137685,8.432254887,8.279594153,8.037588707,7.922491538,8.178355571,8.342068018,8.140273283,7.88247272,7.84486289,7.883481483,8.00082435,8.257308999,8.282170969,8.119971851,8.029715678,7.949130401,8.345946811,8.566311823,8.414143938,8.318644997,7.905209418,7.77312351,8.017472411,8.117721092,8.268998408,8.31730149,8.395401527,8.459300404,8.351083901,8.322938061,8.235562623,8.205652261,8.296513514,8.359451362,8.18275591,8.091909576,8.261730353,8.219952266,8.261766678,8.464609726,8.525539496,8.318238838,8.154586743,8.229244558,8.37552961,8.285696441,8.292071266,8.172791825,8.227504092,8.631295068,8.334656994,8.15470428,8.347988358,8.223734336,8.135358731,8.393352696,8.63139194,8.526673557,8.291015978,8.316190676,8.523555172,8.551419636,8.300354242,8.423131751,8.657137937,7.907701131,8.044232406,8.78264022,8.574125075,8.428410564,8.520811828,8.40292908,8.366205393,8.484823732,8.529868549,8.32914745,7.906444741,8.233744353,8.624263974,8.531859461,8.585154835
2,5.837712004,6.130655466,6.311671605,6.471624466,6.757936389,6.852464095,6.802151484,6.926939404,7.248567487,7.577819314,8.583184786,6.037456179,1.10978804,2.43018926,6.407975431,6.682278189,7.072586934,7.136826702,6.959455328,6.793412826,6.466561474,6.512788505,7.162466611,7.994810701,7.713474805,6.787328158,6.821276714,7.08863597,7.100733438,7.027824601,6.899545259,7.062047805,7.397232577,7.644948211,7.635248674,7.567543773,7.621252228,7.699506112,7.787178933,7.518112824,7.186078802,7.131843716,7.31031983,7.496013983,7.547657564,7.438209977,7.334459733,7.46266572,7.720668591,8.009666458,8.021623596,7.756868661,7.904515004,8.179376093,8.153017036,8.042742089,8.048022795,8.204657219,8.096235929,7.924729656,7.963683015,8.062815507,8.233459081,8.206775059,8.073869363,7.715530412,7.413414594,7.575389004,7.815526577,7.953184162,8.187697573,8.12105874,7.989604894,8.086838885,8.087371073,8.220648325,8.244810725,8.213862777,8.246294108,8.173006853,8.205852372,8.346105774,8.505919037,8.348514553,8.284894907,8.34553516,8.374779153,8.602053077,8.462606376,8.372420191,7.95113146,7.563429421,7.85442184,8.167435866,8.226069851,8.038376722,8.019024596,8.135068876,8.174949577,8.091826976,7.849840267,7.9350189,8.057078404,8.154534311,8.209137639,7.936574556,7.925918284,8.084575792,8.030585742,8.01529778,8.246407676,8.123062497,8.262047785,8.794789686,8.767256214,8.190179953,7.84394887,7.75849319,7.865708849,7.92659183,7.958193536,8.073334377,8.141188223,8.250215564,8.178501613,8.215497104,8.228672607,8.308345241,8.506738678,8.26195739,8.35211735,8.533502753,8.35623657,8.205491687,7.966049111,7.852040085,8.104406893,8.266053039,8.066831511,7.811995341,7.774769841,7.81261274,7.928116434,8.181319602,8.205843864,8.045423899,7.956101155,7.876518967,8.268600687,8.486355395,8.335405778,8.240994749,7.832664555,7.701680787,7.94320585,8.042114017,8.191095518,8.238708975,8.316110505,8.379709782,8.272467135,8.243780824,8.157026059,8.127398301,8.217719255,8.280199731,8.105387709,8.015284661,8.182359225,8.140995558,8.182620856,8.383130486,8.443001642,8.238170113,8.076244964,8.150171072,8.294366115,8.204894431,8.211045114,8.093856183,8.148082449,8.546130962,8.25340662,8.07587202,8.266274476,8.143549091,8.056187185,8.311204755,8.546312673,8.44266527,8.20952195,8.234077153,8.439423264,8.466756184,8.218002962,8.339572293,8.571211357,7.830041083,7.964720643,8.694631106,8.488375175,8.344131264,8.435346433,8.318961107,8.282905178,8.399961384,8.444259622,8.245590555,7.827926701,8.151566922,8.537259538,8.445837091,8.49882625
3,6.957715466,6.93265641,6.903113152,6.916748484,7.094526881,7.113824145,7.008879141,7.086311428,7.366928165,7.663270357,8.633167229,6.102600838,1.225631271,2.521765204,6.442626739,6.705299261,7.084590624,7.144977276,6.969359476,6.80621796,6.484526194,6.53122464,7.173523932,7.995571454,7.716892495,6.800381037,6.831511316,7.09310265,7.102159626,7.026999354,6.897073269,7.053984398,7.381555474,7.622813295,7.610191331,7.541329126,7.593593393,7.671358334,7.758750244,7.493665931,7.166220458,7.112834165,7.289066696,7.471936094,7.522203766,7.413204186,7.309656259,7.435388621,7.689243792,7.973601745,7.984343654,7.721562842,7.867241814,8.138571304,8.111432285,8.001305817,8.0052394,8.159417798,8.051755574,7.881462203,7.919202204,8.016614004,8.184707571,8.157869636,8.026473936,7.67179517,7.372267745,7.531665523,7.76900939,7.906092175,8.138878804,8.073391477,7.943577012,8.039833188,8.040516132,8.171659986,8.194025466,8.162309654,8.193469124,8.119736116,8.15082525,8.288047383,8.445106904,8.289169632,8.225533766,8.284610155,8.312980637,8.537038816,8.398446884,8.308948948,7.892626548,7.508997432,7.796142231,8.104927589,8.162393784,7.976811617,7.957374673,8.071665209,8.11089275,8.028392369,7.788668522,7.872750409,7.993063233,8.088772065,8.142682662,7.873080691,7.861996054,8.018709335,7.965209815,7.949382238,8.177199447,8.055546381,8.192944892,8.718674013,8.691171692,8.120937543,7.778421436,7.693916414,7.800152777,7.859695624,7.89030945,8.004040978,8.071031792,8.178393076,8.107211307,8.143907005,8.156668516,8.234800332,8.430831168,8.18890986,8.277863299,8.456777708,8.28134505,8.132492602,7.895581212,7.782645639,8.031553967,8.191155063,7.994474684,7.742567863,7.705720851,7.742793772,7.856476252,8.106431809,8.130618685,7.971956145,7.883556431,7.804965698,8.192361628,8.407530715,8.25778552,8.164449257,7.761165412,7.63127183,7.870000318,7.967578775,8.11429133,8.161222454,8.237926935,8.301228134,8.194949704,8.165728289,8.079590307,8.050238122,8.140017225,8.202045107,8.029095397,7.939725256,8.104086617,8.063129876,8.104562536,8.302762281,8.361586436,8.159193826,7.99897466,8.072179542,8.214309515,8.125193972,8.131121544,8.015993074,8.06973507,8.462107682,8.173248877,7.99810322,8.185658352,8.064444265,7.978085361,8.230156176,8.462362198,8.35977514,8.129117918,8.153059429,8.356404276,8.383209643,8.136746158,8.257121627,8.486420261,7.753419855,7.88626471,8.607772658,8.403750299,8.2609621,8.351003814,8.23609608,8.200699355,8.316212957,8.35977322,8.163129313,7.750445882,8.070467708,8.451386694,8.36093289,8.413614245
4,8.073017236,7.733106161,7.49475853,7.362813693,7.432332238,7.376402862,7.216708074,7.246685002,7.486273465,7.749748991,8.684343039,6.168623209,1.34170731,2.613795357,6.478320442,6.729441652,7.097801129,7.154352663,6.980447946,6.820155576,6.503546903,6.550688695,7.18566393,7.997502477,7.721430375,6.81442645,6.842743415,7.098601794,7.10462546,7.027215741,6.895638198,7.046996118,7.36701611,7.601872365,7.586346202,7.516323457,7.567144592,7.64441,7.731509451,7.470350167,7.147430285,7.094870342,7.26887153,7.448934952,7.497828247,7.389257874,7.285897225,7.409171549,7.658912931,7.938671737,7.948202551,7.687363589,7.831081497,8.098904625,8.070985355,7.960998003,7.963592811,8.115333023,8.008409672,7.839306563,7.875839849,7.971539664,8.137102027,8.110102245,7.980191772,7.629126295,7.332151467,7.48899672,7.723571886,7.860077476,8.091148331,8.026793126,7.898595579,7.993877398,7.994700874,8.123729982,8.144313125,8.111833522,8.141729447,8.06754927,8.096895922,8.231114806,8.385447004,8.230956579,8.16730023,8.224823428,8.252323395,8.473197357,8.335445605,8.246623479,7.835207874,7.455600977,7.738935603,8.043535172,8.099843724,7.916344202,7.896816601,8.009369473,8.047948181,7.966059033,7.728568858,7.81156329,7.930145147,8.024123552,8.077345154,7.810666064,7.79915291,7.953939977,7.900921358,7.884557075,8.109116507,7.989132023,8.124957473,8.64375133,8.616278751,8.052806874,7.713959423,7.630390724,7.735656374,7.793871339,7.823504795,7.935840522,8.001975001,8.10768374,8.037026928,8.073424471,8.085770829,8.162377069,8.356072426,8.116978179,8.204734097,8.381201716,8.207580326,8.060596899,7.826185011,7.714308202,7.959796792,8.11737409,7.923202802,7.674190285,7.637715921,7.674024579,7.785903802,8.032645619,8.056495431,7.899568587,7.812081506,7.734470593,8.117229634,8.329837785,8.181283163,8.089008519,7.69071199,7.56189664,7.797855813,7.894115366,8.038585843,8.084841928,8.160850816,8.223855459,8.118531607,8.088780457,8.003255367,7.974171724,8.063407423,8.124987491,7.953878975,7.865231359,8.026912529,7.986355221,8.027591716,8.22350511,8.281293878,8.081309976,7.922775834,7.995269967,8.135359811,8.046595062,8.052300556,7.939202497,7.992461956,8.379225229,8.094183766,7.92139788,8.106139988,7.986419857,7.901053261,8.150206959,8.379540516,8.278003166,8.049803881,8.073137505,8.274498208,8.300780013,8.056583832,8.175779751,8.402764648,7.677837447,7.808864608,8.522064876,8.320250448,8.178903071,8.267783971,8.154334,8.119587924,8.233578451,8.276409343,8.081763726,7.674002283,7.990446709,8.36664544,8.277146857,8.329518819
5,9.183617313,8.532004719,8.086607738,7.809820092,7.77135246,7.640200248,7.425638282,7.408060123,7.606603389,7.837255215,8.736712215,6.235523293,1.458016156,2.706279719,6.51505654,6.75470536,7.11221845,7.164952866,6.992720738,6.835225672,6.5236236,6.571180671,7.198886606,8.000603768,7.727088448,6.829464397,6.85497301,7.105133401,7.108130941,7.028473763,6.895240047,7.041082966,7.353614486,7.582125421,7.563713287,7.492526766,7.541905825,7.618661111,7.705456553,7.448165533,7.129708281,7.077952246,7.249734331,7.427010556,7.474531007,7.366371042,7.26318263,7.384014505,7.629676007,7.904876435,7.913200288,7.654270904,7.796034053,8.060376055,8.031676245,7.921818644,7.923083028,8.072402893,7.966198224,7.798262736,7.833595948,7.927592488,8.09064245,8.063472886,7.935022869,7.587523789,7.293065757,7.447382595,7.679214065,7.815140065,8.044506155,7.981263686,7.854660594,7.948971516,7.949925297,8.07685831,8.095673704,8.062434382,8.091075079,8.016446316,8.044064388,8.175308044,8.326939335,8.173875394,8.110194297,8.166174978,8.192807424,8.410528698,8.273602539,8.185443784,7.778875439,7.403240055,7.682801954,7.983258615,8.038419669,7.856974475,7.837350382,7.948181667,7.986115869,7.904826968,7.669541275,7.751457543,7.868324146,7.96058877,8.013125114,7.749330675,7.737388851,7.890267717,7.837720369,7.82082229,8.042158855,7.923819421,8.058085531,8.570021637,8.542577391,7.985787947,7.650562832,7.567916121,7.672219641,7.729118974,7.757779572,7.868733007,7.934017848,8.038087557,7.967948474,8.004049503,8.015979546,8.091075454,8.28246245,8.046162348,8.132729745,8.306774776,8.134942398,7.989804577,7.757860507,7.647027774,7.88913537,8.04471012,7.853015866,7.606862608,7.57075505,7.60630516,7.716399087,7.959961034,7.983474104,7.828261227,7.741676379,7.665033653,8.043204705,8.253276603,8.105898708,8.014672537,7.621304287,7.493555216,7.726772337,7.821723789,7.963979057,8.009567397,8.084882148,8.147591759,8.043212843,8.012937327,7.928021239,7.899199105,7.987889849,8.049026882,7.879738443,7.791802972,7.95083696,7.910671593,7.951708398,8.145358973,8.20212397,8.004518564,7.847648484,7.919442347,8.057517002,7.969097702,7.974582149,7.863484452,7.916263106,8.297483601,8.016211286,7.845756,8.027719383,7.909475869,7.825090884,8.071357105,8.297847626,8.197349349,7.97157984,7.994311382,8.193705059,8.219467294,7.977515983,8.095546667,8.320244519,7.60329386,7.732520335,8.43750776,8.237875622,8.097954179,8.185686906,8.073674866,8.039570885,8.152057866,8.194167991,8.001493792,7.598595904,7.911503927,8.283035776,8.194478994,8.246539973
6,10.2895157,9.329352084,8.678660776,8.257767681,8.111587548,7.905216302,7.635669767,7.570436794,7.727917935,7.925789029,8.790274758,6.30330109,1.57455781,2.79921829,6.552835034,6.781090387,7.127842585,7.176777883,7.006177853,6.851428249,6.544756285,6.592700568,7.213191959,8.004875327,7.733866712,6.845494877,6.868200102,7.112697471,7.112676067,7.030773419,6.895878816,7.03624494,7.341350601,7.563572463,7.542292585,7.469939054,7.517877091,7.594111665,7.680591553,7.427112028,7.113054447,7.062079877,7.2316551,7.406162907,7.452312048,7.344543691,7.241512474,7.359917487,7.60153302,7.872215838,7.879336864,7.622284784,7.762099481,8.022985594,7.993504956,7.883767742,7.883710051,8.03062741,7.925121228,7.758330721,7.792470501,7.884772474,8.045328839,8.017981559,7.890967227,7.546987651,7.255010617,7.406823147,7.635935926,7.771279943,7.998952275,7.936803157,7.811772057,7.905115541,7.906189403,8.031044971,8.048107202,8.014112233,8.041506018,7.966427252,7.992330648,8.120627096,8.269583899,8.117926077,8.054215969,8.108664805,8.134432726,8.34903284,8.212917686,8.125409863,7.723629243,7.351914666,7.627741287,7.924097919,7.978121619,7.798702437,7.778976015,7.888101792,7.925395814,7.844696173,7.611585772,7.692433169,7.807600231,7.898167721,7.950022544,7.689074523,7.676703877,7.827692555,7.77560685,7.758177885,7.976326493,7.859608577,7.992329064,8.497484934,8.470067611,7.919880762,7.588231661,7.506492603,7.609842577,7.665438528,7.693133779,7.802718435,7.867160334,7.969604526,7.899975946,7.935782101,7.947294667,8.020895485,8.210001243,7.976462367,8.061850242,8.233496888,8.063431267,7.920115636,7.690607701,7.580804354,7.819569699,7.973163153,7.783913874,7.540584831,7.50483824,7.539635516,7.647962104,7.888378052,7.911554702,7.758034064,7.672341051,7.596654877,7.970286841,8.177847171,8.031632155,7.941441311,7.552942303,7.426247558,7.656749888,7.750404045,7.890470972,7.935398861,8.010020931,8.072437033,7.968993414,7.938198899,7.853887923,7.825320266,7.913464503,7.97416328,7.8066738,7.719440093,7.875859911,7.836078991,7.87691258,8.068323871,8.12407671,7.928819589,7.773592611,7.844696684,7.980781089,7.892701892,7.897966325,7.788838941,7.84113852,8.216882801,7.939331437,7.771177579,7.950396538,7.833612299,7.75019823,7.993606613,8.217283529,8.117813687,7.894445793,7.916581058,8.11402483,8.139271487,7.89954261,8.016422373,8.238859874,7.529789093,7.657231893,8.35410131,8.15662582,8.018115422,8.104712616,7.994118679,7.960648237,8.071651201,8.113049163,7.922319513,7.524226744,7.83363936,8.200557704,8.112929299,8.164677707
7,11.39071239,10.12514826,9.270917643,8.70665646,8.4530375,8.171451024,7.846802529,7.733815013,7.850217104,8.015350434,8.845030667,6.371956599,1.691332272,2.892611071,6.591655922,6.808596732,7.144673536,7.189827716,7.02081929,6.868763306,6.566944959,6.615248386,7.228579989,8.010317156,7.741765167,6.862517891,6.88242469,7.121294006,7.118260839,7.03411471,6.897554505,7.032482042,7.330224455,7.546213491,7.522084098,7.448560319,7.495058392,7.570761664,7.656914448,7.407189653,7.097468783,7.047253235,7.214633837,7.386392004,7.431171368,7.323775818,7.220886759,7.336880497,7.574483971,7.840689946,7.84661228,7.591405232,7.729277781,7.986733243,7.956471488,7.846845296,7.845473879,7.990006573,7.885178686,7.71951052,7.75246351,7.843079622,8.001161194,7.973628263,7.848024848,7.507517881,7.217986047,7.367318378,7.593737471,7.728497108,7.954486691,7.89341154,7.769929967,7.862309473,7.863493191,7.986289966,8.001613618,7.966867077,7.993022265,7.91749208,7.941694703,8.067071962,8.213380696,8.063108629,7.999365245,8.052292909,8.0771993,8.288709784,8.153391047,8.066521717,7.669469286,7.301624811,7.5737536,7.866053082,7.918949576,7.741528089,7.7216935,7.829129846,7.865788015,7.785666648,7.554702351,7.634490167,7.7479734,7.836860405,7.888037443,7.62989761,7.617097989,7.766214491,7.714580798,7.696623858,7.911619419,7.79649949,7.927688072,8.42614122,8.398749412,7.855085319,7.526965912,7.446120172,7.548525182,7.602830002,7.629567418,7.737796805,7.80140246,7.902234648,7.833109344,7.868622265,7.879716192,7.951837164,8.138688802,7.907878235,7.992095589,8.161368053,7.993046932,7.851530076,7.624426592,7.515637942,7.751099779,7.902733189,7.715896828,7.475356955,7.439965489,7.474015647,7.580592855,7.817896674,7.840737225,7.688887098,7.604075521,7.529334266,7.898476041,8.103549487,7.958483504,7.869314839,7.48562604,7.359973668,7.587788468,7.680156134,7.818061589,7.86233632,7.936267165,7.99839128,7.895873318,7.864565173,7.780855419,7.752535208,7.840131385,7.900396686,7.734685046,7.648142724,7.801981381,7.762577415,7.803204263,7.992399804,8.047152099,7.854213051,7.700608215,7.771032976,7.90515207,7.817407632,7.822453083,7.715265961,7.7670882,8.137422826,7.86354422,7.697662619,7.874171451,7.758829147,7.676375299,7.916955484,8.137848224,8.039396183,7.818401742,7.839946534,8.035457522,8.06019259,7.822663715,7.938406871,8.158610712,7.457323147,7.582999282,8.271845526,8.076501043,7.939386801,8.024861104,7.915665439,7.882819982,7.992358457,8.03305286,7.844240888,7.450894805,7.75685301,8.119211222,8.032497772,8.083932021
8,12.48720739,10.91939324,9.863378341,9.15648643,8.795702318,8.438904414,8.059036566,7.89819478,7.973500896,8.10593943,8.900979944,6.441489821,1.808339541,2.98645806,6.631519205,6.837224396,7.162711301,7.204102362,7.036645049,6.887230845,6.590189621,6.638824126,7.245050696,8.016929253,7.750783814,6.880533439,6.897646775,7.130923003,7.124885258,7.038497636,6.900267113,7.029794272,7.320236048,7.530048505,7.503087824,7.428390562,7.473449726,7.548611107,7.634425239,7.388398408,7.082951289,7.033472321,7.198670541,7.367697847,7.411108967,7.304067426,7.201305482,7.314903534,7.548528859,7.810298759,7.815026536,7.561632247,7.697568954,7.951619002,7.92057584,7.811051307,7.808374512,7.950540382,7.846370598,7.681802131,7.713574973,7.802513934,7.958139515,7.930413,7.80619573,7.469114478,7.181992047,7.328868286,7.552618699,7.686791562,7.911109404,7.851088835,7.729134326,7.820553312,7.821836661,7.942593293,7.956192953,7.920698912,7.94562382,7.869640799,7.892156552,8.014642643,8.158329724,8.009423049,7.945642125,7.99705929,8.021107146,8.229559528,8.095022621,8.008779344,7.616395567,7.252370489,7.520838893,7.809124105,7.860903538,7.685451429,7.665502837,7.771265832,7.807292474,7.727738394,7.49889101,7.577628537,7.689443654,7.77666682,7.82716981,7.571799934,7.558571186,7.705833526,7.654642216,7.636160209,7.848037634,7.734492161,7.864162557,8.355990496,8.328622794,7.791401617,7.466765583,7.386798827,7.488267457,7.541293397,7.567080488,7.673968117,7.736744224,7.835977924,7.767348667,7.802569994,7.81324412,7.883900489,8.068525129,7.840409953,7.923465785,8.09038827,7.923789393,7.784047898,7.55931718,7.451528538,7.683725612,7.833420228,7.648964727,7.411178979,7.376136798,7.409445552,7.51429134,7.7485169,7.771021675,7.620820329,7.536879791,7.463071819,7.827772306,8.030383552,7.886452754,7.798293123,7.419355496,7.294733543,7.519888076,7.610980056,7.746750908,7.790379773,7.86362085,7.925454501,7.823852557,7.792036149,7.708923728,7.680843929,7.767890495,7.827727099,7.663772183,7.577910863,7.729201371,7.690166866,7.730583447,7.917586771,7.971350136,7.780698951,7.628695296,7.698451223,7.830629947,7.743214921,7.748042423,7.642765515,7.694112144,8.059103678,7.788849635,7.625211118,7.799044124,7.685126415,7.60362209,7.841403717,8.059541712,7.962096835,7.743447686,7.76440781,7.958003132,7.982230605,7.746879297,7.86150016,8.079497034,7.38589602,7.509822501,8.190740408,7.99750129,7.861768315,7.946132368,7.838315145,7.806086118,7.914179634,7.954179081,7.767257918,7.378600086,7.681144876,8.038996331,7.953184415,8.004302914
9,13.57900069,11.71208702,10.45604287,9.607257589,9.139582001,8.707576472,8.272371879,8.063576097,8.097769311,8.197556016,8.958122587,6.511900756,1.925579617,3.080759259,6.672424884,6.866973378,7.181955882,7.219601824,7.053655131,6.906830865,6.614490272,6.663427786,7.26260408,8.024711619,7.760922652,6.89954152,6.913866357,7.141584464,7.132549323,7.043922197,6.904016642,7.028181628,7.311385381,7.515077505,7.485303763,7.409429783,7.453051094,7.527659994,7.613123927,7.370738292,7.069501965,7.020737135,7.183765213,7.350080437,7.392124846,7.285418514,7.182768645,7.293986598,7.523667685,7.781042277,7.784579631,7.532965828,7.666972999,7.91764287,7.885818013,7.776385774,7.772411951,7.912228836,7.808696963,7.645205555,7.675804891,7.763075408,7.916263803,7.888335768,7.765479874,7.431777444,7.147028616,7.291472873,7.51257961,7.646163304,7.868820413,7.809835041,7.689385133,7.779847058,7.781219813,7.899954954,7.911845208,7.875607738,7.899310683,7.82287341,7.843716195,7.963339138,8.104430985,7.956869337,7.893046609,7.942963949,7.966156265,8.171582072,8.037812408,7.952182745,7.564408087,7.204151701,7.468997167,7.753310989,7.803983505,7.630472459,7.610404026,7.714509747,7.749909189,7.670911411,7.444151751,7.52184828,7.632010993,7.717586968,7.767419647,7.514781497,7.501123469,7.646549658,7.595791102,7.57678694,7.785581138,7.673586588,7.801752516,8.287032762,8.259687756,7.728829658,7.407630675,7.328528568,7.4290694,7.480828711,7.505672989,7.611232371,7.673185627,7.770834351,7.702693916,7.73762529,7.747878453,7.817085461,7.999510224,7.774057521,7.855960831,8.02055754,7.855658651,7.717669101,7.495279466,7.388476143,7.617447196,7.76522427,7.583117571,7.348050904,7.313352167,7.345925232,7.449057558,7.680238729,7.70240805,7.553833757,7.470753859,7.397867537,7.758175636,7.958349366,7.815539906,7.728376162,7.354130672,7.230527186,7.453048712,7.542875811,7.676538928,7.719529221,7.792081987,7.853626696,7.752931129,7.720611828,7.638092849,7.610246431,7.696741834,7.756154519,7.593935208,7.508744512,7.657519881,7.618847343,7.659050133,7.843884772,7.896670823,7.708277288,7.557853853,7.626951427,7.75721472,7.670123761,7.674734345,7.571337601,7.622210352,7.981925356,7.715247681,7.553823078,7.725014556,7.612504101,7.531938605,7.766951312,7.982363993,7.885915643,7.669583625,7.689964887,7.881661663,7.905385531,7.672189356,7.78570224,8.00151884,7.315507714,7.43770155,8.110785956,7.919626562,7.785259966,7.868526408,7.762067798,7.730446646,7.837114732,7.876427828,7.691370601,7.307342587,7.606514959,7.959913031,7.874989226,7.925790387
